country,title,details,operator,search_text
Botswana,"6-Day Best of Both, Victoria Falls and Chobe NP Botswana","$2,291 to $2,619 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge & Hotel You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)",Off2Africa Travel 4.9 /5 – 223 Reviews,"Safari Title: 6-Day Best of Both, Victoria Falls and Chobe NP Botswana
Details: $2,291 to $2,619 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge & Hotel You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)
Operator: Off2Africa Travel 4.9 /5 – 223 Reviews"
Botswana,5-Day Boteti Tented Safari Lodge,"$2,060 to $2,163 pp (USD) Botswana: Shared tour (max 10 people per vehicle) Luxury Lodge & Chalet You Visit: Maun (Start) , Okavango Delta, Moremi GR (Okavango Delta) , Maun Airport (End)","MoAfrika Tours 4.9 /5 – 4,871 Reviews","Safari Title: 5-Day Boteti Tented Safari Lodge
Details: $2,060 to $2,163 pp (USD) Botswana: Shared tour (max 10 people per vehicle) Luxury Lodge & Chalet You Visit: Maun (Start) , Okavango Delta, Moremi GR (Okavango Delta) , Maun Airport (End)
Operator: MoAfrika Tours 4.9 /5 – 4,871 Reviews"
Botswana,7-Day Botswana Safari Stay 7 Pay 6 Offer,"$3,375 to $4,868 pp (USD) Botswana: Private tour Luxury Lodge & Tented Camp You Visit: Kasane (Start) , Chobe NP, Khwai Concession (Okavango Delta) , Okavango Delta, Maun Airport (End)",African Family Safaris 5.0 /5 – 25 Reviews,"Safari Title: 7-Day Botswana Safari Stay 7 Pay 6 Offer
Details: $3,375 to $4,868 pp (USD) Botswana: Private tour Luxury Lodge & Tented Camp You Visit: Kasane (Start) , Chobe NP, Khwai Concession (Okavango Delta) , Okavango Delta, Maun Airport (End)
Operator: African Family Safaris 5.0 /5 – 25 Reviews"
Botswana,4-Day Victoria Falls & Chobe Safari,"$1,073 to $1,111 pp (USD) Botswana & Zimbabwe: Shared tour (max 8 people per vehicle) Mid-range Lodge You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)",Africa Incoming Tour operator has an office in Kenya 5.0 /5 – 53 Reviews,"Safari Title: 4-Day Victoria Falls & Chobe Safari
Details: $1,073 to $1,111 pp (USD) Botswana & Zimbabwe: Shared tour (max 8 people per vehicle) Mid-range Lodge You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)
Operator: Africa Incoming Tour operator has an office in Kenya 5.0 /5 – 53 Reviews"
Botswana,7-Day Okavango Fly-in Safari Special - Free Night,"$2,710 to $3,526 pp (USD) Botswana: Private tour Mid-range Lodge & Tented Camp You Visit: Maun (Start) , Mababe Concession, Okavango Panhandle, Okavango Delta, Maun Airport (End)",Gondwana Tours & Safaris Tour operator has an office in Botswana 5.0 /5 – 88 Reviews,"Safari Title: 7-Day Okavango Fly-in Safari Special - Free Night
Details: $2,710 to $3,526 pp (USD) Botswana: Private tour Mid-range Lodge & Tented Camp You Visit: Maun (Start) , Mababe Concession, Okavango Panhandle, Okavango Delta, Maun Airport (End)
Operator: Gondwana Tours & Safaris Tour operator has an office in Botswana 5.0 /5 – 88 Reviews"
Botswana,3-Day Khwai Concession & Lodge,"$1,430 to $1,980 pp (USD) Botswana: Private tour Budget Guest House You Visit: Maun (Start) , Khwai Concession (Okavango Delta) , Maun (End)",Walking Stick Travel & Tours Tour operator has an office in Botswana 5.0 /5 – 94 Reviews,"Safari Title: 3-Day Khwai Concession & Lodge
Details: $1,430 to $1,980 pp (USD) Botswana: Private tour Budget Guest House You Visit: Maun (Start) , Khwai Concession (Okavango Delta) , Maun (End)
Operator: Walking Stick Travel & Tours Tour operator has an office in Botswana 5.0 /5 – 94 Reviews"
Botswana,"8-Day Victoria Falls, Chobe and Khwai Affordable Safari","$3,775 to $5,670 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe Riverfront (Chobe NP) , Khwai Concession (Okavango Delta) , Maun Airport (End)",Discover Africa Safaris 5.0 /5 – 582 Reviews,"Safari Title: 8-Day Victoria Falls, Chobe and Khwai Affordable Safari
Details: $3,775 to $5,670 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe Riverfront (Chobe NP) , Khwai Concession (Okavango Delta) , Maun Airport (End)
Operator: Discover Africa Safaris 5.0 /5 – 582 Reviews"
Botswana,5-Day Botswana Luxury Tour,"$6,049 to $6,354 pp (USD) Botswana: Private tour Luxury Lodge & Tented Camp You Visit: Kasane (Start) , Chobe NP, Okavango Delta, Maun Airport (End)",Wayfairer Travel 5.0 /5 – 220 Reviews,"Safari Title: 5-Day Botswana Luxury Tour
Details: $6,049 to $6,354 pp (USD) Botswana: Private tour Luxury Lodge & Tented Camp You Visit: Kasane (Start) , Chobe NP, Okavango Delta, Maun Airport (End)
Operator: Wayfairer Travel 5.0 /5 – 220 Reviews"
Botswana,4-Day Explore and Unwind in the Heart of the Okavango,"$2,514 to $3,309 pp (USD) Botswana: Private tour Mid-range Tented Camp You Visit: Maun (Start) , Khwai Concession (Okavango Delta) , Maun (End)",Ranger Buck Safaris 4.9 /5 – 70 Reviews,"Safari Title: 4-Day Explore and Unwind in the Heart of the Okavango
Details: $2,514 to $3,309 pp (USD) Botswana: Private tour Mid-range Tented Camp You Visit: Maun (Start) , Khwai Concession (Okavango Delta) , Maun (End)
Operator: Ranger Buck Safaris 4.9 /5 – 70 Reviews"
Botswana,3-Day Chobe Safari at Chobe Safari Lodge,"$1,080 pp (USD) Botswana: Private tour Mid-range Lodge You Visit: Kasane (Start) , Chobe NP, Kasane (End)",Indigo Safaris 4.9 /5 – 217 Reviews,"Safari Title: 3-Day Chobe Safari at Chobe Safari Lodge
Details: $1,080 pp (USD) Botswana: Private tour Mid-range Lodge You Visit: Kasane (Start) , Chobe NP, Kasane (End)
Operator: Indigo Safaris 4.9 /5 – 217 Reviews"
Botswana,5-Day Botswana Luxury Tour (Okavango Delta & Chobe NP),"$6,560 pp (USD) Botswana: Private tour Mid-range Lodge & Tented Camp You Visit: Maun (Start) , Khwai Concession (Okavango Delta) , Chobe NP, Kasane Airport (End)",Viatu 4.9 /5 – 172 Reviews,"Safari Title: 5-Day Botswana Luxury Tour (Okavango Delta & Chobe NP)
Details: $6,560 pp (USD) Botswana: Private tour Mid-range Lodge & Tented Camp You Visit: Maun (Start) , Khwai Concession (Okavango Delta) , Chobe NP, Kasane Airport (End)
Operator: Viatu 4.9 /5 – 172 Reviews"
Botswana,4-Day Botswana Walking Safari,"$3,483 to $4,005 pp (USD) Botswana & South Africa: Private tour Mid-range Tented Camp You Visit: Johannesburg (Start) , Northern Tuli GR, Johannesburg (End)",Outland Travel 5.0 /5 – 7 Reviews,"Safari Title: 4-Day Botswana Walking Safari
Details: $3,483 to $4,005 pp (USD) Botswana & South Africa: Private tour Mid-range Tented Camp You Visit: Johannesburg (Start) , Northern Tuli GR, Johannesburg (End)
Operator: Outland Travel 5.0 /5 – 7 Reviews"
Botswana,"4-Day Victoria Falls, Hwange and Chobe National Park","$1,650 pp (USD) Botswana & Zimbabwe: Shared tour (max 9 people per vehicle) Mid-range Hotel You Visit: Victoria Falls Town (Start) , Zambezi River, Hwange NP, Chobe NP, Victoria Falls (End)",Zambezi Quest Travel and Tours 4.9 /5 – 30 Reviews,"Safari Title: 4-Day Victoria Falls, Hwange and Chobe National Park
Details: $1,650 pp (USD) Botswana & Zimbabwe: Shared tour (max 9 people per vehicle) Mid-range Hotel You Visit: Victoria Falls Town (Start) , Zambezi River, Hwange NP, Chobe NP, Victoria Falls (End)
Operator: Zambezi Quest Travel and Tours 4.9 /5 – 30 Reviews"
Botswana,5-Day Victoria Falls Safari Lodge with Chobe Tour,"$1,979 pp (USD) Botswana & Zimbabwe: Shared tour (max 20 people per vehicle) Luxury Lodge You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)",Africa Zim Travel & Tours 5.0 /5 – 238 Reviews,"Safari Title: 5-Day Victoria Falls Safari Lodge with Chobe Tour
Details: $1,979 pp (USD) Botswana & Zimbabwe: Shared tour (max 20 people per vehicle) Luxury Lodge You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)
Operator: Africa Zim Travel & Tours 5.0 /5 – 238 Reviews"
Botswana,5-Day Victoria Falls & Chobe National Park Experience,"$2,090 to $2,255 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)",Adventures On Wheels 5.0 /5 – 30 Reviews,"Safari Title: 5-Day Victoria Falls & Chobe National Park Experience
Details: $2,090 to $2,255 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge You Visit: Victoria Falls (Start) , Chobe NP, Victoria Falls Airport (End)
Operator: Adventures On Wheels 5.0 /5 – 30 Reviews"
Botswana,7-Day Chobe NP and Okavango Delta,"$6,814 to $12,008 pp (USD) Botswana: Private tour Luxury Lodge You Visit: Kasane (Start) , Chobe NP, Okavango Delta, Maun Airport (End)",Journey Africa Not yet rated,"Safari Title: 7-Day Chobe NP and Okavango Delta
Details: $6,814 to $12,008 pp (USD) Botswana: Private tour Luxury Lodge You Visit: Kasane (Start) , Chobe NP, Okavango Delta, Maun Airport (End)
Operator: Journey Africa Not yet rated"
Botswana,"8-Day Chobe NP, Elephant Sands, Okavango, Victoria Falls","$2,618 to $2,750 pp (USD) Botswana & Zimbabwe: Shared tour (max 9 people per vehicle) Mid-range Lodge & Tented Camp You Visit: Victoria Falls town (Start) , Victoria Falls, Chobe NP, Elephant Sands, Okavango Delta, Moremi GR (Okavango Delta) , Maun Airport (End)",Cuckoo Safaris 5.0 /5 – 251 Reviews,"Safari Title: 8-Day Chobe NP, Elephant Sands, Okavango, Victoria Falls
Details: $2,618 to $2,750 pp (USD) Botswana & Zimbabwe: Shared tour (max 9 people per vehicle) Mid-range Lodge & Tented Camp You Visit: Victoria Falls town (Start) , Victoria Falls, Chobe NP, Elephant Sands, Okavango Delta, Moremi GR (Okavango Delta) , Maun Airport (End)
Operator: Cuckoo Safaris 5.0 /5 – 251 Reviews"
Botswana,5-Day Victoria Falls to Chobe Safari,"$965 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge You Visit: Victoria Falls Town (Start) , Zambezi River, Victoria Falls, Chobe NP, Victoria Falls Airport (End)",African Fairytale Tours 5.0 /5 – 29 Reviews,"Safari Title: 5-Day Victoria Falls to Chobe Safari
Details: $965 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge You Visit: Victoria Falls Town (Start) , Zambezi River, Victoria Falls, Chobe NP, Victoria Falls Airport (End)
Operator: African Fairytale Tours 5.0 /5 – 29 Reviews"
Botswana,4-Day Victoria Falls & Chobe NP at Bayete Guest Lodge,"$1,298 to $1,348 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge You Visit: Victoria Falls Town (Start) , Zambezi NP, Victoria Falls, Chobe NP, Victoria Falls Airport (End)",Customise Travel and Tours 4.9 /5 – 72 Reviews,"Safari Title: 4-Day Victoria Falls & Chobe NP at Bayete Guest Lodge
Details: $1,298 to $1,348 pp (USD) Botswana & Zimbabwe: Private tour Mid-range Lodge You Visit: Victoria Falls Town (Start) , Zambezi NP, Victoria Falls, Chobe NP, Victoria Falls Airport (End)
Operator: Customise Travel and Tours 4.9 /5 – 72 Reviews"
Botswana,4-Day Okavango Delta in Style,"$3,058 to $6,485 pp (USD) Botswana: Private tour Luxury+ Tented Camp You Visit: Maun (Start) , Okavango Delta, Maun (End)",Safari Online 5.0 /5 – 144 Reviews,"Safari Title: 4-Day Okavango Delta in Style
Details: $3,058 to $6,485 pp (USD) Botswana: Private tour Luxury+ Tented Camp You Visit: Maun (Start) , Okavango Delta, Maun (End)
Operator: Safari Online 5.0 /5 – 144 Reviews"
Botswana,7-Day Big Cats Botswana Moremi & Savute Safari,"$5,049 to $8,787 pp (USD) Botswana: Private tour Luxury Lodge & Tented Camp You Visit: Maun (Start) , Moremi GR (Okavango Delta) , Chobe NP, Maun (End)",Off2Africa Travel 4.9 /5 – 223 Reviews,"Safari Title: 7-Day Big Cats Botswana Moremi & Savute Safari
Details: $5,049 to $8,787 pp (USD) Botswana: Private tour Luxury Lodge & Tented Camp You Visit: Maun (Start) , Moremi GR (Okavango Delta) , Chobe NP, Maun (End)
Operator: Off2Africa Travel 4.9 /5 – 223 Reviews"
Botswana,3-Day Boteti Tented Safari Lodge,"$1,130 to $1,187 pp (USD) Botswana: Shared tour (max 10 people per vehicle) Luxury Lodge You Visit: Maun (Start) , Boteti River, Moremi GR (Okavango Delta) , Maun Airport (End)","MoAfrika Tours 4.9 /5 – 4,871 Reviews","Safari Title: 3-Day Boteti Tented Safari Lodge
Details: $1,130 to $1,187 pp (USD) Botswana: Shared tour (max 10 people per vehicle) Luxury Lodge You Visit: Maun (Start) , Boteti River, Moremi GR (Okavango Delta) , Maun Airport (End)
Operator: MoAfrika Tours 4.9 /5 – 4,871 Reviews"
Botswana,8-Day Victoria Falls & Botswana Wildlife Safari Package,"$4,719 to $5,627 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe FR (Chobe NP) , Khwai Concession (Okavango Delta) , Maun Airport (End)",African Family Safaris 5.0 /5 – 25 Reviews,"Safari Title: 8-Day Victoria Falls & Botswana Wildlife Safari Package
Details: $4,719 to $5,627 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe FR (Chobe NP) , Khwai Concession (Okavango Delta) , Maun Airport (End)
Operator: African Family Safaris 5.0 /5 – 25 Reviews"
Botswana,5-Day Affordable Vic Falls and Chobe Safari,"$3,178 to $4,502 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge You Visit: Victoria Falls (Start) , Chobe FR (Chobe NP) , Chobe NP, Kasane Airport (End)",Discover Africa Safaris 5.0 /5 – 582 Reviews,"Safari Title: 5-Day Affordable Vic Falls and Chobe Safari
Details: $3,178 to $4,502 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge You Visit: Victoria Falls (Start) , Chobe FR (Chobe NP) , Chobe NP, Kasane Airport (End)
Operator: Discover Africa Safaris 5.0 /5 – 582 Reviews"
Botswana,"9-Day Victoria Falls, Chobe and Okavango Fly-in Safari","$8,999 to $9,899 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe NP, Okavango Delta, Maun Airport (End)",Wayfairer Travel 5.0 /5 – 220 Reviews,"Safari Title: 9-Day Victoria Falls, Chobe and Okavango Fly-in Safari
Details: $8,999 to $9,899 pp (USD) Botswana & Zimbabwe: Private tour Luxury Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe NP, Okavango Delta, Maun Airport (End)
Operator: Wayfairer Travel 5.0 /5 – 220 Reviews"
Botswana,3-Day Chobe Safari at Kubu Lodge,"$1,075 to $1,085 pp (USD) Botswana: Private tour Mid-range Lodge You Visit: Kasane (Start) , Chobe NP, Kasane (End)",Indigo Safaris 4.9 /5 – 217 Reviews,"Safari Title: 3-Day Chobe Safari at Kubu Lodge
Details: $1,075 to $1,085 pp (USD) Botswana: Private tour Mid-range Lodge You Visit: Kasane (Start) , Chobe NP, Kasane (End)
Operator: Indigo Safaris 4.9 /5 – 217 Reviews"
Botswana,7-Day Botswana Safari - Salt Pans to Okavango Delta,"$13,191 pp (USD) Botswana: Private tour Luxury Tented Camp You Visit: Maun (Start) , Makgadikgadi Pans NP, Okavango Delta, Maun (End)",Viatu 4.9 /5 – 172 Reviews,"Safari Title: 7-Day Botswana Safari - Salt Pans to Okavango Delta
Details: $13,191 pp (USD) Botswana: Private tour Luxury Tented Camp You Visit: Maun (Start) , Makgadikgadi Pans NP, Okavango Delta, Maun (End)
Operator: Viatu 4.9 /5 – 172 Reviews"
Botswana,3-Day Expedition at Victoria Falls & Chobe National Park,"$1,100 pp (USD) Botswana & Zimbabwe: Shared tour (max 12 people per vehicle) Mid-range Hotel You Visit: Victoria Falls Town (Start) , Zambezi River, Chobe NP, Victoria Falls (End)",Zambezi Quest Travel and Tours 4.9 /5 – 30 Reviews,"Safari Title: 3-Day Expedition at Victoria Falls & Chobe National Park
Details: $1,100 pp (USD) Botswana & Zimbabwe: Shared tour (max 12 people per vehicle) Mid-range Hotel You Visit: Victoria Falls Town (Start) , Zambezi River, Chobe NP, Victoria Falls (End)
Operator: Zambezi Quest Travel and Tours 4.9 /5 – 30 Reviews"
Botswana,"7-Day Hwange, Chobe National Park and Victoria Falls","$2,519 pp (USD) Botswana & Zimbabwe: Shared tour (max 20 people per vehicle) Mid-range Lodge You Visit: Victoria Falls Town (Start) , Hwange NP, Chobe NP, Victoria Falls (End)",Africa Zim Travel & Tours 5.0 /5 – 238 Reviews,"Safari Title: 7-Day Hwange, Chobe National Park and Victoria Falls
Details: $2,519 pp (USD) Botswana & Zimbabwe: Shared tour (max 20 people per vehicle) Mid-range Lodge You Visit: Victoria Falls Town (Start) , Hwange NP, Chobe NP, Victoria Falls (End)
Operator: Africa Zim Travel & Tours 5.0 /5 – 238 Reviews"
Botswana,5-Day Palm River Hotel Luxury Safari Experience,"$2,750 to $3,080 pp (USD) Botswana & Zimbabwe: Shared tour (max 11 people per vehicle) Luxury Hotel You Visit: Victoria Falls (Start) , Chobe NP, Hwange NP, Victoria Falls Airport (End)",Cuckoo Safaris 5.0 /5 – 251 Reviews,"Safari Title: 5-Day Palm River Hotel Luxury Safari Experience
Details: $2,750 to $3,080 pp (USD) Botswana & Zimbabwe: Shared tour (max 11 people per vehicle) Luxury Hotel You Visit: Victoria Falls (Start) , Chobe NP, Hwange NP, Victoria Falls Airport (End)
Operator: Cuckoo Safaris 5.0 /5 – 251 Reviews"
Botswana,8-Day Vic Falls to Okavango Delta Accommodated Tour,"$2,640 to $2,750 pp (USD) Botswana & Zimbabwe: Shared tour (max 20 people per vehicle) Mid-range Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe NP, Elephant Sands, Okavango Delta, Maun Airport (End)",Zambezi Expedition Travel and Tours 4.8 /5 – 177 Reviews,"Safari Title: 8-Day Vic Falls to Okavango Delta Accommodated Tour
Details: $2,640 to $2,750 pp (USD) Botswana & Zimbabwe: Shared tour (max 20 people per vehicle) Mid-range Lodge & Tented Camp You Visit: Victoria Falls (Start) , Chobe NP, Elephant Sands, Okavango Delta, Maun Airport (End)
Operator: Zambezi Expedition Travel and Tours 4.8 /5 – 177 Reviews"
Botswana,1-Day Chobe Full Day Trip from Vic Falls/ Livingstone,"$198 to $253 pp (USD) Botswana, Zambia & Zimbabwe: Day tour Shared tour (max 10 people per vehicle) You Visit: Victoria Falls Town (Start) , Chobe NP, Victoria Falls Town (End)",Africa Homeland Mobile Safaris Tour operator has an office in Botswana 4.9 /5 – 25 Reviews,"Safari Title: 1-Day Chobe Full Day Trip from Vic Falls/ Livingstone
Details: $198 to $253 pp (USD) Botswana, Zambia & Zimbabwe: Day tour Shared tour (max 10 people per vehicle) You Visit: Victoria Falls Town (Start) , Chobe NP, Victoria Falls Town (End)
Operator: Africa Homeland Mobile Safaris Tour operator has an office in Botswana 4.9 /5 – 25 Reviews"
